,summary,Weinlese,Wohnen,Auto,Hochwasser,Ski,word
wasser mehrere,4.182091336967058,-0.4501723485825335,-0.3746914019364699,-0.8147604215842678,1.3423046185177576,-0.8529260354058831,wasser mehrere
mehrere zentimeter,4.269431733206243,-0.4708416421414084,-0.3953606954953447,-0.8354297151431429,1.3559961248466539,-0.873595328964758,mehrere zentimeter
Solche,5.291463331877741,-0.68545573721598,-0.6099747905699161,-1.0500438102177143,1.4744560082346945,-1.0882094240393296,Solche
solche hochwasser,7.089202390354609,-0.977933743696886,-0.9024527970508223,-1.3425218166986204,1.5863027741879998,-1.3806874305202357,solche hochwasser
hochwasser jahreszeit,4.1487452735744315,-0.44216685212606077,-0.3666859054799971,-0.8067549251277951,1.3368735006055072,-0.8449205389494103,hochwasser jahreszeit
normal,3.883368215021211,-0.37606378102768834,-0.30058283438162475,-0.7406518540294228,1.2890753876683634,-0.7788174678510381,normal
jahreszeit normal,3.883368215021211,-0.37606378102768834,-0.30058283438162475,-0.7406518540294228,1.2890753876683634,-0.7788174678510381,jahreszeit normal
WELT,5.374738174524598,-0.701070768426453,-0.6255898217803894,-0.13478718843977838,0.8722929488216427,-0.3109237023006858,WELT
die welt,4.47950510496068,-0.5188734799977236,-0.4433925333516599,-0.8834615529994579,1.0544902372503724,-0.12872641387195627,die welt
ePaper,4.350217108361259,-0.4895866611387719,-0.4141057144927083,-0.8541747341405064,1.0285592258815477,-0.11445524382310897,ePaper
welt epaper,4.350217108361259,-0.4895866611387719,-0.4141057144927083,-0.8541747341405064,1.0285592258815477,-0.11445524382310897,welt epaper
epaper die,4.546415867757022,-0.5337001084908058,-0.45821916184474226,-0.8982881814925403,1.0675356566058762,-0.13650781749861715,epaper die
vollständige,4.211043641861284,-0.45707142021775204,-0.3815904735716882,-0.8216594932194864,0.9995906541273384,-0.1003737853633938,vollständige
die vollständig,4.211043641861284,-0.45707142021775204,-0.3815904735716882,-0.8216594932194864,0.9995906541273384,-0.1003737853633938,die vollständig
Ausgabe,4.089513572461594,-0.4277869393589144,-0.35230599271285074,-0.7923750123606489,0.973407703910183,-0.08931609849135935,Ausgabe
vollständig ausgabe,4.089513572461594,-0.4277869393589144,-0.35230599271285074,-0.7923750123606489,0.973407703910183,-0.08931609849135935,vollständig ausgabe
ausgabe steh,4.025650983081054,-0.4120475400353478,-0.3365665933892842,-0.7766356130370823,0.9593169660151852,-0.08401440588177371,ausgabe steh
Ihnen,5.979367794666448,-0.807675749733883,-0.7321948030878195,-1.1722638227356175,0.543056441254909,0.4234344957427895,Ihnen
steh ihnen,3.9820717841120015,-0.40116313994522823,-0.3256821932991645,-0.7657512129469626,0.9495690510435639,-0.08061019589943082,steh ihnen
ihnen bereits,3.9416572523073907,-0.3909621646016113,-0.31548121795554757,-0.7555502376033457,0.9404317948773551,-0.07761357301382343,ihnen bereits
Vorabend,3.874538435873409,-0.3737874497032986,-0.2983065030572348,-0.7383755227050329,0.9250466422310397,-0.07298932913265808,Vorabend
bereits vorabend,3.874538435873409,-0.3737874497032986,-0.2983065030572348,-0.7383755227050329,0.9250466422310397,-0.07298932913265808,bereits vorabend
Verfügung,3.8047755627786755,-0.3556179120744457,-0.2801369654283818,-0.7202059850761798,0.9087691528382873,-0.0686659673893989,Verfügung
vorabend verfügung,3.8047755627786755,-0.3556179120744457,-0.2801369654283818,-0.7202059850761798,0.9087691528382873,-0.0686659673893989,vorabend verfügung
verfügung sie,3.721503039077497,-0.33348853676006085,-0.25800759011399704,-0.6980766097617952,0.8889391201635884,-0.06417566687437111,verfügung sie
immer,10.386686020205335,0.19352416130865413,1.7656449634984779,-1.0562346044653197,0.5644584271751429,-1.0942766006146363,immer
sie immer,3.704728576219727,-0.3289709045999286,-0.253489957953865,-0.6935589776016631,0.8848893953366987,-0.06336180226029468,sie immer
hochaktuell,3.6805882063698383,-0.32243348541098826,-0.2469525387649245,-0.6870215584127226,0.8790276536393546,-0.06224486769889875,hochaktuell
immer hochaktuell,3.6805882063698383,-0.32243348541098826,-0.2469525387649245,-0.6870215584127226,0.8790276536393546,-0.06224486769889875,immer hochaktuell
informiert,3.6356229868684826,-0.3101413892746279,-0.23466044262856414,-0.6747294622763621,0.8679999187648086,-0.06033717501453966,informiert
hochaktuell informier,3.6356229868684826,-0.3101413892746279,-0.23466044262856414,-0.6747294622763621,0.8679999187648086,-0.06033717501453966,hochaktuell informier
Weitere,3.594523056757203,-0.2987722211913912,-0.22329127454532738,-0.6633602941931255,0.8577904258320139,-0.05879276520141776,Weitere
Informationen,3.5689956526775592,-0.2916451337442391,-0.21616418709817548,-0.6562332067459734,0.8513839966362904,-0.05793053093341975,Informationen
weit information,3.5689956526775592,-0.2916451337442391,-0.21616418709817548,-0.6562332067459734,0.8513839966362904,-0.05793053093341975,weit information
http,3.5246441031291567,-0.27914037483129084,-0.20365942818522736,-0.6437284478330254,0.8401285798980642,-0.05661118835902306,http
information http,3.5246441031291567,-0.27914037483129084,-0.20365942818522736,-0.6437284478330254,0.8401285798980642,-0.05661118835902306,information http
//epaper.welt.de,3.5107755517512205,-0.27519787530124457,-0.1997169286551809,-0.6397859483029791,0.8365752536098904,-0.05624554491361353,//epaper.welt.de
http //epaper.welt.d,3.5107755517512205,-0.27519787530124457,-0.1997169286551809,-0.6397859483029791,0.8365752536098904,-0.05624554491361353,http //epaper.welt.d
//epaper.welt.d der,3.4600565687920857,-0.2606458456133926,-0.18516489896732888,-0.6252339186151269,0.8230027926373299,-0.05465607175854699,//epaper.welt.d der
Kurz-Link,3.4504321654187255,-0.2578603958525167,-0.18237944920645294,-0.622448468854251,0.8204890757421164,-0.0544805886449487,Kurz-Link
der kurz-link,3.4504321654187255,-0.2578603958525167,-0.18237944920645294,-0.622448468854251,0.8204890757421164,-0.0544805886449487,der kurz-link
kurz-link die…,3.4272734880552584,-0.25112595095009255,-0.17564500430402863,-0.6157140239518267,0.8144039881260425,-0.05410304746341239,kurz-link die…
+49,3.4139596538835346,-0.24723371377481637,-0.1717527671287528,-0.6118217867765509,0.8108817804622716,-0.05391467660264186,+49
die… +49,3.4139596538835346,-0.24723371377481637,-0.1717527671287528,-0.6118217867765509,0.8108817804622716,-0.05391467660264186,die… +49
+49 chars,3.405311627757869,-0.2446973633629881,-0.1692164167169243,-0.6092854363647222,0.808584335993242,-0.05380356372476005,+49 chars
Elektroauto,3.857654773280765,-0.36942033445688,-0.2939393878108163,0.5739608034875383,-0.5083923215269063,-0.459110832763828,Elektroauto
Kälte,3.364048505224706,-0.23250606823569317,-0.1570251215896294,0.404216239026916,-0.3714780553057194,-0.24100054705597979,Kälte
elektroauto kälte,3.364048505224706,-0.23250606823569317,-0.1570251215896294,0.404216239026916,-0.3714780553057194,-0.24100054705597979,elektroauto kälte
schafft,3.5126963871193633,-0.27574485133610344,-0.20026390469003977,0.4086640497391295,-0.4147168384061299,-0.21322033969158458,schafft
kälte schaff,3.5126963871193633,-0.27574485133610344,-0.20026390469003977,0.4086640497391295,-0.4147168384061299,-0.21322033969158458,kälte schaff
schaff winter,4.098473078690606,-0.42997539182874933,-0.3544944451826855,0.34761502957765217,-0.5689473788987756,-0.02554826959632563,schaff winter
winter mehr,5.985481194668407,-0.05699344969245917,-0.7332166965591719,0.026375549569758166,-0.63124929929618,0.2486439609292044,winter mehr
Kilometer,5.323909105292646,-0.6915687350679212,-0.6160877884218573,0.7199540935506344,-0.8305407221379475,-0.5975737937136226,Kilometer
mehr kilometer,3.9147236708001927,-0.38410565209617503,-0.30862470545011134,0.5006035564051096,-0.5230776391662012,-0.2901107107418765,mehr kilometer
kilometer winter,4.098473078690606,-0.42997539182874933,-0.3544944451826855,0.34761502957765217,-0.5689473788987756,-0.02554826959632563,kilometer winter
winter mach,7.461673555333822,-1.029140633547498,-0.9536596869014345,0.762717566522911,-1.1681126206175243,-0.5238457431813253,winter mach
Autofahren,12.65022270182132,-1.5570357272211606,-1.4815547805750968,0.9508303390306121,-1.6960077142911867,-1.1010411168062737,Autofahren
mach autofahren,9.425310626683643,-1.2627595978448323,-1.1872786511987687,0.9023136678046553,-1.4017315849148586,-0.9729849576775096,mach autofahren
oft,7.214576100912588,-0.9954643453431067,-0.9199833986970432,0.636832567475108,0.06387305400937493,-0.7284559425954915,oft
autofahren oft,6.37644808746604,-0.8719721235402128,-0.7964911768941494,0.7603247892780018,-1.0109441106102393,-0.6049637207925974,autofahren oft
Spaß,5.4726717772214455,-0.7191278464057065,-0.6436468997596428,0.7030378340136872,-0.8580998334757329,-0.5257906101498633,Spaß
oft spaß,5.4726717772214455,-0.7191278464057065,-0.6436468997596428,0.7030378340136872,-0.8580998334757329,-0.5257906101498633,oft spaß
Scheiben,5.022992738717453,-0.6333868264756789,-0.5579058798296151,0.6682543355968282,-0.7723588135457051,-0.4874316861512171,Scheiben
spaß scheibe,5.022992738717453,-0.6333868264756789,-0.5579058798296151,0.6682543355968282,-0.7723588135457051,-0.4874316861512171,spaß scheibe
scheibe müss,4.7465848946053555,-0.5767862972227559,-0.5013053505766923,0.6439893881864965,-0.7157582842927823,-0.4640731439526641,scheibe müss
freigekratzt,4.5802801286701955,-0.541121067036328,-0.4656401203902643,0.6280756507060006,-0.6800930541063542,-0.45002818607260636,freigekratzt
müss freikratz,4.5802801286701955,-0.541121067036328,-0.4656401203902643,0.6280756507060006,-0.6800930541063542,-0.45002818607260636,müss freikratz
Sitze,4.48418415910021,-0.5199174819542131,-0.44443653530814936,0.6359245240089284,-0.6588894690242393,-0.4868732325161368,Sitze
freikratz sitz,4.48418415910021,-0.5199174819542131,-0.44443653530814936,0.6359245240089284,-0.6588894690242393,-0.4868732325161368,freikratz sitz
sitz kalt,4.690590155331491,-0.5649193145507351,-0.4894383679046712,0.6722094425371709,-0.7038913016207614,-0.5511484809966505,sitz kalt
Straßen,6.757995595486047,-0.9300872438592772,-0.8546062972132135,0.8496311085106114,-1.0690592309293034,-0.9316002823537421,Straßen
kalt straße,4.968234516220621,-0.6224254561909924,-0.5469445095449287,0.7111475192799916,-0.7613974432610188,-0.6239384946854573,kalt straße
glatt,5.304045109030622,-0.6878306648821282,-0.6123497182360647,0.7490591919036802,-0.8268026519521546,-0.7003271780201262,glatt
straße glatt,5.304045109030622,-0.6878306648821282,-0.6123497182360647,0.7490591919036802,-0.8268026519521546,-0.7003271780201262,straße glatt
....,5.684202939607335,-0.7570518205737136,-0.6815708739276497,0.784000635642075,-0.8960238076437399,-0.7771681735653475,....
glatt ....,5.684202939607335,-0.7570518205737136,-0.6815708739276497,0.784000635642075,-0.8960238076437399,-0.7771681735653475,glatt ....
Und,7.450051276510411,-1.027581822436392,-0.9521008757903283,0.6315996576435374,-1.1665538095064183,-0.20051679254168245,Und
.... und,6.169638116870576,-0.8390010914658241,-0.7635201448197606,0.8201803886141052,-0.9779730785358507,-0.8651083493513204,.... und
und e-auto,7.942023470430594,-1.0915289952494638,-1.0160480486034,0.9063802730581871,-1.2305009823194901,-1.1226974801443164,und e-auto
sinkt,6.790977687867007,-0.9349558278972484,-0.8594748812511847,0.8569023721731607,-1.0739278149672746,-0.9653733411875554,sinkt
e-auto sink,6.790977687867007,-0.9349558278972484,-0.8594748812511847,0.8569023721731607,-1.0739278149672746,-0.9653733411875554,e-auto sink
Reichweite,5.0599047196536056,-0.640708560329637,-0.5652276136835733,0.7280908475087321,-0.7796805473996634,-0.6655423103593153,Reichweite
sink reichweite,5.0599047196536056,-0.640708560329637,-0.5652276136835733,0.7280908475087321,-0.7796805473996634,-0.6655423103593153,sink reichweite
Wege,4.58618050845572,-0.542408451738892,-0.46692750509282827,0.6657808312937085,-0.6813804388089181,-0.5510896837524759,Wege
geb weg,4.58618050845572,-0.542408451738892,-0.46692750509282827,0.6657808312937085,-0.6813804388089181,-0.5510896837524759,geb weg
entgegenzuwirken,3.703531775601049,-0.3286478056341113,-0.2531668589880477,0.5560614028671732,-0.4676197927041377,-0.45410697385773335,entgegenzuwirken
weg entgegenwirk,3.703531775601049,-0.3286478056341113,-0.2531668589880477,0.5560614028671732,-0.4676197927041377,-0.45410697385773335,weg entgegenwirk
entgegenwirk beim,4.795685883053619,-0.5870776467257001,-0.5115967000796365,0.714563515346807,-0.7260496337957266,-0.6659425754367841,entgegenwirk beim
beim autofahren,5.911715890143325,-0.7962970333356654,-0.7208160866896017,0.8109534496847138,-0.9352690204056917,-0.8597540623395904,beim autofahren
Strom,7.517236735018355,-1.0365595222992996,-0.9610785756532358,0.08224422816262605,0.11870678984979269,0.1447841732828968,Strom
autofahren strom,4.336266058689927,-0.48637452996937575,-0.41089358332331205,0.6324292204925498,-0.6253465170394022,-0.5052547380441861,autofahren strom
strom spar,4.010121874530036,-0.4081825408230469,-0.33270159417698314,0.5499944503933881,-0.5471545278930733,-0.37130388993556307,strom spar
hier…,4.056113872444273,-0.4195862482705447,-0.34410530162448094,0.5120221968196961,-0.558558235340571,-0.2855160513463499,hier…
spar hier…,4.056113872444273,-0.4195862482705447,-0.34410530162448094,0.5120221968196961,-0.558558235340571,-0.2855160513463499,spar hier…
hier… winter,4.731460013513693,-0.5735947331234319,-0.49811378647736837,0.5016869491729262,-0.7125667201934583,-0.16916761089100837,hier… winter
dem…,3.2168744888770116,-0.18777113985235616,-0.11229019320629251,0.47648822905504246,-0.32674312692238255,-0.41678298108720846,dem…
weg dem…,3.2168744888770116,-0.18777113985235616,-0.11229019320629251,0.47648822905504246,-0.32674312692238255,-0.41678298108720846,weg dem…
+4642,3.1707899528087395,-0.17334166063007478,-0.09786071398401117,0.4633806466325343,-0.3123136477001012,-0.40469383871364534,+4642
dem… +4642,3.1707899528087395,-0.17334166063007478,-0.09786071398401117,0.4633806466325343,-0.3123136477001012,-0.40469383871364534,dem… +4642
+4642 chars,3.130170328225496,-0.16044832835040998,-0.08496738170434617,0.4514459402811582,-0.29942031542043623,-0.3940454403756221,+4642 chars
benzin diesel,3.5277247746607654,-0.2800140306995369,-0.2045330840534733,0.6206151745000476,-0.4189860177695634,-0.6827677175228867,benzin diesel
Hybrid,6.908430906161958,-0.9521034435008088,-0.8766224968547452,0.9183682318185601,-1.0910754305708354,-1.3548571303241586,Hybrid
diesel hybrid,3.035346836913678,-0.12968660434663085,-0.054205657700567365,0.498483433945835,-0.2686585914166573,-0.5324402911699805,diesel hybrid
E-Antrieb,3.6444250160190133,-0.31255951438481094,-0.2370785677387472,0.6430564817494997,-0.4515315014548372,-0.7153132012081604,E-Antrieb
hybrid e-antrieb,3.126295600801116,-0.15920969684063394,-0.08372875019457028,0.5251992042345991,-0.2981816839106603,-0.5619633836639835,hybrid e-antrieb
finden,4.562208935685525,-0.537167829270921,-0.46168688262485735,0.7696449480762182,-0.6761398163409473,-0.9399215160942705,finden
find sie,4.616675648754991,-0.5490357968575781,-0.47355485021151444,0.7751998873981081,-0.6880077839276044,-0.9517894836809278,find sie
richtigen,3.998557456795873,-0.4052945675896642,-0.32981362094360056,0.7007699168797218,-0.5442665546596905,-0.8080482544130138,richtigen
sie richtig,3.541383712732537,-0.2838784373907808,-0.20839749074471703,0.6233450235572693,-0.42285042446080706,-0.6866321242141304,sie richtig
richtig motor,3.873745516849557,-0.3735827801193084,-0.2981018334732448,0.681999984844954,-0.5125547671893348,-0.7763364669426581,richtig motor
Ihr,4.6825755175086785,-0.5632091901262224,-0.4877282434801587,0.781708722345109,-0.7021811771962488,-0.9659628769495721,Ihr
motor ihr,4.6825755175086785,-0.5632091901262224,-0.4877282434801587,0.781708722345109,-0.7021811771962488,-0.9659628769495721,motor ihr
ihr auto,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,ihr auto
Beim,4.546223465546236,-0.5336577880591331,-0.4581768414130695,0.7679833740133741,-0.6726297751291594,-0.9364114748824828,Beim
auto beim,4.546223465546236,-0.5336577880591331,-0.4581768414130695,0.7679833740133741,-0.6726297751291594,-0.9364114748824828,auto beim
Autokauf,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,Autokauf
beim autokauf,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,beim autokauf
autokauf mehr,3.302493616792212,-0.21403873188689315,-0.1385577852408297,0.5710715324323439,-0.35301071895691966,-0.6167924187102429,autokauf mehr
Marken,4.411481288438339,-0.5035714334447593,-0.42809048679869566,0.24584760506175704,-0.6425434205147856,0.1230290237799143,Marken
mehr mark,3.238004940384607,-0.19431828832170014,-0.11883734167563646,0.5551007501848162,-0.3332902753917266,-0.5970719751450498,mehr mark
Modellen,3.126295600801116,-0.15920969684063394,-0.08372875019457028,0.5251992042345991,-0.2981816839106603,-0.5619633836639835,Modellen
mark modell,3.126295600801116,-0.15920969684063394,-0.08372875019457028,0.5251992042345991,-0.2981816839106603,-0.5619633836639835,mark modell
wählen,3.055821942164074,-0.13640951192367082,-0.06092856527760718,0.5047001718993165,-0.27538149899369724,-0.5391631987470206,wählen
modell wähl,3.055821942164074,-0.13640951192367082,-0.06092856527760718,0.5047001718993165,-0.27538149899369724,-0.5391631987470206,modell wähl
wähl zuvor,2.9700616608150523,-0.10794362113182117,-0.03246267448575727,0.47781321993695475,-0.24691560820184738,-0.5106973079551708,wähl zuvor
auch beim,2.912213492329734,-0.08827434963625705,-0.012793402990193454,0.4583361393399778,-0.22724633670628352,-0.4910280364596068,auch beim
beim motor,2.8912345147956664,-0.08104448597907167,-0.00556353933300799,0.4509819818324523,-0.220016473049098,-0.4837981728024214,beim motor
herrscht,5.67332213598748,-0.7551357681104726,-0.6796548214644088,-0.23948785468397818,1.2745868309551376,-1.1578894549338223,herrscht
motor herrsch,2.8680360007952896,-0.07298838255267845,0.002492564093385325,0.442659530873816,-0.21196036962270476,-0.47574206937602803,motor herrsch
große,9.405561282519258,-0.5053878744602273,-1.1851811008038033,-0.7792203638648525,0.9453767950309422,0.02284205622407179,große
herrsch groß,2.820794707188634,-0.0563795636240782,0.019101383021985635,0.4250621199609362,-0.19535155069410445,-0.4591332504474278,herrsch groß
Vielfalt,2.802981612518045,-0.050044619547324073,0.02543632709873953,0.4181890753895032,-0.18901660661735048,-0.45279830637067375,Vielfalt
groß vielfalt,2.802981612518045,-0.050044619547324073,0.02543632709873953,0.4181890753895032,-0.18901660661735048,-0.45279830637067375,groß vielfalt
dabei,2.756323712112537,-0.03325871079454563,0.042222235851518096,0.3995289201427382,-0.17223069786457182,-0.4360123976178952,dabei
geh dabei,2.756323712112537,-0.03325871079454563,0.042222235851518096,0.3995289201427382,-0.17223069786457182,-0.4360123976178952,geh dabei
dabei längst,2.7318553614641727,-0.024341905259541108,0.05113904138652238,0.3893424034337001,-0.1633138923295674,-0.4270955920828908,dabei längst
längst mehr,2.706053889457032,-0.014852351668875895,0.06062859497718789,0.37828451768062665,-0.15382433873890222,-0.41760603849222544,längst mehr
mehr benzin,2.684726223482114,-0.006939664893989695,0.06854128175207387,0.3688879143690287,-0.14591165196401604,-0.4096933517173392,mehr benzin
diesel e-antrieb,2.650605971472153,0.005850810346928846,0.08133175699299232,0.35334819601492423,-0.1331211767230975,-0.3969028764764208,diesel e-antrieb
alte,2.6290533663467017,0.014015248037875907,0.08949619468393955,0.3431947610865615,-0.12495673903215049,-0.3887384387854738,alte
eine alt,2.6290533663467017,0.014015248037875907,0.08949619468393955,0.3431947610865615,-0.12495673903215049,-0.3887384387854738,eine alt
Regel,3.9450514481416494,0.05619939190718411,-0.3163419562363009,-0.06802996273004286,0.10179939512623454,0.04149570414498258,Regel
alt regel,2.6227903380019506,0.016400327132501266,0.09188127377856484,0.34019326728482313,-0.1225716599375251,-0.38635335969084866,alt regel
hilft,2.6155422986053027,0.019167636704044685,0.09464858335010831,0.3366904005277578,-0.11980435036598165,-0.38358605011930513,hilft
regel helf,2.6155422986053027,0.019167636704044685,0.09464858335010831,0.3366904005277578,-0.11980435036598165,-0.38358605011930513,regel helf
helf richtig,2.5996678584145796,0.025255402580965078,0.10073634922702873,0.3289065010699155,-0.11371658448906126,-0.3774982842423846,helf richtig
Entschei…,2.5891302435323795,0.02931708667889601,0.10479803332495961,0.32365261455876765,-0.10965490039113027,-0.3734366001444537,Entschei…
richtig entschei…,2.5891302435323795,0.02931708667889601,0.10479803332495961,0.32365261455876765,-0.10965490039113027,-0.3734366001444537,richtig entschei…
Früher,2.579188265019312,0.03316436921757806,0.10864531586364186,0.31863060620150957,-0.10580761785244827,-0.3695893176057714,Früher
entschei… früh,2.579188265019312,0.03316436921757806,0.10864531586364186,0.31863060620150957,-0.10580761785244827,-0.3695893176057714,entschei… früh
Welt,7.039067121662276,-0.42499574894232073,-0.8953556109315293,0.47223353917677163,0.3890696456874967,-0.7433131685332193,Welt
früh welt,2.5652746065057532,0.03857356072557497,0.11405450737163877,0.3114937691493282,-0.1003984263444513,-0.3641801260977748,früh welt
einfach,2.556597480386092,0.04196182746626071,0.11744277411232444,0.3069773726881722,-0.09701015960376562,-0.36079185935708885,einfach
welt einfach,2.556597480386092,0.04196182746626071,0.11744277411232444,0.3069773726881722,-0.09701015960376562,-0.36079185935708885,welt einfach
Politik,2.543598003982584,0.04705947699508238,0.12254042364114615,0.3001146277007492,-0.0919125100749439,-0.3556942098282673,Politik
einfach politik,2.543598003982584,0.04705947699508238,0.12254042364114615,0.3001146277007492,-0.0919125100749439,-0.3556942098282673,einfach politik
politik geb,2.537469210782268,0.049471882072038266,0.12495282871810198,0.29683812211802696,-0.08950010499798808,-0.3532818047513113,politik geb
Ost,2.532292999198468,0.05151387661459559,0.12699482326065922,0.2940500792962953,-0.0874581104554309,-0.35123981020875417,Ost
geb ost,2.532292999198468,0.05151387661459559,0.12699482326065922,0.2940500792962953,-0.0874581104554309,-0.35123981020875417,geb ost
West,2.526578015357117,0.053773268584102626,0.12925421523016625,0.29094945483246193,-0.08519871848592366,-0.348980418239247,West
ost west,2.526578015357117,0.053773268584102626,0.12925421523016625,0.29094945483246193,-0.08519871848592366,-0.348980418239247,ost west
Fernsehen,2.5203893678203104,0.056225692056929136,0.13170663870299268,0.2875650336595236,-0.08274629501309728,-0.3465279947664205,Fernsehen
liefen,2.5137926482331667,0.05884646474328675,0.1343274113893503,0.28392634451001,-0.08012552232673978,-0.34390722208006297,liefen
fernsehen lauf,2.5137926482331667,0.05884646474328675,0.1343274113893503,0.28392634451001,-0.08012552232673978,-0.34390722208006297,fernsehen lauf
Erste,2.506852417399205,0.061611143450442094,0.13709209009650558,0.28006304191507464,-0.07736084361958426,-0.34114254337290756,Erste
lauf erst,2.506852417399205,0.061611143450442094,0.13709209009650558,0.28006304191507464,-0.07736084361958426,-0.34114254337290756,lauf erst
Zweite,2.497879286473529,0.06519700621856919,0.1406779528646329,0.27501384913529836,-0.07377498085145723,-0.33755668060478045,Zweite
erst zweite,2.497879286473529,0.06519700621856919,0.1406779528646329,0.27501384913529836,-0.07377498085145723,-0.33755668060478045,erst zweite
Koffeinbrause,2.4933079831659635,0.06702875659730173,0.14250970324336545,0.27241768986763404,-0.07194323047272465,-0.335724930226048,Koffeinbrause
zweite koffeinbraus,2.4933079831659635,0.06702875659730173,0.14250970324336545,0.27241768986763404,-0.07194323047272465,-0.335724930226048,zweite koffeinbraus
kam,2.485639046178751,0.07010930475606753,0.1455902514021311,0.2680255403869683,-0.06886268231395878,-0.3326443820672822,kam
koffeinbraus komm,2.485639046178751,0.07010930475606753,0.1455902514021311,0.2680255403869683,-0.06886268231395878,-0.3326443820672822,koffeinbraus komm
Coca-Cola,2.481434153101998,0.07180241211025154,0.1472833587563152,0.2655975257845278,-0.06716957495977477,-0.3309512747130981,Coca-Cola
komm coca-cola,2.481434153101998,0.07180241211025154,0.1472833587563152,0.2655975257845278,-0.06716957495977477,-0.3309512747130981,komm coca-cola
Pepsi,2.473872030608301,0.07485454575599093,0.15033549240205463,0.2611951832939264,-0.06411744131403549,-0.32789914106735873,Pepsi
coca-cola pepsi,2.473872030608301,0.07485454575599093,0.15033549240205463,0.2611951832939264,-0.06411744131403549,-0.32789914106735873,coca-cola pepsi
Motorhaube,2.4643891635294395,0.0786951197402697,0.15417606638633333,0.2556086538960524,-0.06027686732975663,-0.32405856708307995,Motorhaube
pepsi motorhaub,2.4643891635294395,0.0786951197402697,0.15417606638633333,0.2556086538960524,-0.06027686732975663,-0.32405856708307995,pepsi motorhaub
motorhaub geb,2.459440928472668,0.08070503341727199,0.15618598006333567,0.252663916778638,-0.05826695365275441,-0.3220486534060775,motorhaub geb
Benzine…,2.456384001294011,0.08194874230291084,0.15742968894897444,0.2508344221454154,-0.057023244767115545,-0.3208049445204389,Benzine…
geb benzine…,2.456384001294011,0.08194874230291084,0.15742968894897444,0.2508344221454154,-0.057023244767115545,-0.3208049445204389,geb benzine…
+6533,2.4521348404400665,0.08368008409964062,0.15916103074570437,0.24827822968980584,-0.05529190297038557,-0.319073602723709,+6533
benzine… +6533,2.4521348404400665,0.08368008409964062,0.15916103074570437,0.24827822968980584,-0.05529190297038557,-0.319073602723709,benzine… +6533
+6533 chars,2.4496492235778438,0.0846942524280721,0.16017519907413577,0.24677578559047258,-0.05427773464195423,-0.3180594343952775,+6533 chars
Hochwasser-App,7.089202390354609,-0.977933743696886,-0.9024527970508223,-1.3425218166986204,1.5863027741879998,-1.3806874305202357,Hochwasser-App
regierung hochwasser-app,7.089202390354609,-0.977933743696886,-0.9024527970508223,-1.3425218166986204,1.5863027741879998,-1.3806874305202357,regierung hochwasser-app
Meine,4.551348206752994,-0.5347844055639819,-0.4593034589179181,-0.8993724785657162,1.3955351732957766,-0.9375380923873315,Meine
hochwasser-app mein,4.551348206752994,-0.5347844055639819,-0.4593034589179181,-0.8993724785657162,1.3955351732957766,-0.9375380923873315,hochwasser-app mein
Pegel,4.282816484655859,-0.4739717576471506,-0.3984908110010869,-0.838559830648885,1.3580289463939703,-0.8767254444705002,Pegel
mein pegel,4.282816484655859,-0.4739717576471506,-0.3984908110010869,-0.838559830648885,1.3580289463939703,-0.8767254444705002,mein pegel
Luxemburg,3.883368215021211,-0.37606378102768834,-0.30058283438162475,-0.7406518540294228,1.2890753876683634,-0.7788174678510381,Luxemburg
pegel luxemburg,3.883368215021211,-0.37606378102768834,-0.30058283438162475,-0.7406518540294228,1.2890753876683634,-0.7788174678510381,pegel luxemburg
verfügbar,3.7180406096876593,-0.332557719010129,-0.2570767723640653,-0.6971457920118634,1.2544485048592429,-0.7353114058334788,verfügbar
luxemburg verfügbar,3.7180406096876593,-0.332557719010129,-0.2570767723640653,-0.6971457920118634,1.2544485048592429,-0.7353114058334788,luxemburg verfügbar
verfügbar nan,3.5935097875710893,-0.2984902889257017,-0.2230093422796382,-0.6630783619274362,1.2253494486946852,-0.7012439757490514,verfügbar nan
When,7.843350535272663,-1.0790270145767256,-1.0035460679306618,-1.4436150875784601,0.8962220866939904,0.2838868927725079,When
nan when,7.843350535272663,-1.0790270145767256,-1.0035460679306618,-1.4436150875784601,0.8962220866939904,0.2838868927725079,nan when
browsing,7.664770917585,-1.0559955323805592,-0.9805145857344956,-1.4205836053822936,0.8933004612794849,0.2798706447249031,browsing
when browsing,7.664770917585,-1.0559955323805592,-0.9805145857344956,-1.4205836053822936,0.8933004612794849,0.2798706447249031,when browsing
with,7.3840379031186,-1.0186815376446499,-0.9432005909985863,-1.3832696106463842,0.8882112782994808,0.27327914918478324,with
browsing with,7.3840379031186,-1.0186815376446499,-0.9432005909985863,-1.3832696106463842,0.8882112782994808,0.27327914918478324,browsing with
ads,7.246552737332822,-0.9998867785976965,-0.9244058319516328,-1.364474851599431,0.8854799260607579,0.26991463876382954,ads
with ad,7.246552737332822,-0.9998867785976965,-0.9244058319516328,-1.364474851599431,0.8854799260607579,0.26991463876382954,with ad
